Zeit,Messung,Sensor,Wert
2025-03-01T00:13:39.030687637Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T00:33:39.026881802Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T00:53:39.010260798Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T01:13:39.005426411Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T01:33:38.983511727Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T01:53:38.918083383Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T02:13:38.963677064Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T02:33:38.943239008Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T02:53:38.902540319Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T03:13:38.897775676Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T03:33:38.914269814Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T03:53:38.839345719Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T04:13:38.870532728Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T04:33:38.863256032Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T04:53:38.850860124Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T05:13:38.853098444Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T05:33:38.822222202Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T05:53:38.830641881Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
2025-03-01T06:13:38.815157655Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,80.93025097349044
