Zeit,Messung,Sensor,Wert
2026-02-01T18:21:50.708574273Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T18:41:50.77740181Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T19:01:50.761240796Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T19:21:50.749797603Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T19:41:50.760640743Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T20:01:50.731245535Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T20:21:50.713034153Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T20:41:50.706278408Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T21:01:50.624895159Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T21:21:50.672802712Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T21:41:50.58245815Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T22:01:50.656160821Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T22:21:50.640187328Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T22:41:50.629558303Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T23:01:50.656051811Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T23:21:50.604597439Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-01T23:41:50.579527499Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T00:01:50.601421628Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T00:21:50.574076338Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T00:41:50.557991955Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T01:01:50.550506794Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T01:21:50.544797928Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T01:41:50.532933602Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T02:01:50.449382377Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T02:21:50.503328926Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T02:41:50.513048758Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T03:01:50.485372946Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T03:21:50.303352425Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T03:41:50.46098581Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T04:01:50.460888642Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T04:21:50.450989848Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T04:41:50.35412141Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T05:01:50.332782908Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T05:21:50.413007607Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T05:41:50.401519532Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T06:01:50.391888579Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T06:21:50.304641411Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T06:41:50.378385868Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T07:01:50.360019406Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T07:21:50.357514705Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T07:41:50.328167206Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T08:01:50.3244545Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T08:21:50.321517023Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T08:41:50.315040435Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T09:01:50.223281277Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T09:21:50.284948634Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T09:41:50.123444919Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T10:01:50.191712209Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T10:21:50.343567047Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T10:41:50.248743389Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T11:01:50.154000859Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T11:21:50.310541016Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T11:41:50.199449717Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T12:01:50.107433249Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T12:21:50.297065472Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T12:41:50.187084125Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T13:01:50.148522987Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T13:21:50.148683735Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T13:41:50.149405501Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T14:01:50.117285819Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T14:21:50.085168771Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T14:41:50.076574998Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-02T15:01:49.99076538Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
